Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.26 [1.04-1.54],1.000,,Triglycerides to Total-Lipids in IDL percentage
L-HDL-TG%,1.23 [1.00-1.51],1.000,,Triglycerides to Total-Lipids in Large HDL percentage
M-LDL-TG%,1.18 [0.98-1.43],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-PL%,1.17 [0.97-1.42],1.000,,Phospholipids to Total-Lipids in IDL percentage
L-HDL-PL%,1.11 [0.91-1.37],1.000,,Phospholipids to Total-Lipids in Large HDL percentage
VLDL-C,0.92 [0.75-1.12],1.000,,VLDL Cholesterol
Non-HDL-C,0.86 [0.71-1.05],1.000,,Total-Cholesterol Minus HDL-C
Remnant-C,0.85 [0.70-1.04],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-LDL-FC%,0.84 [0.69-1.02],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Total-C,0.82 [0.67-1.00],1.000,,Total-Cholesterol
