Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.22 [1.18-1.27],2.411e-20,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.22 [1.18-1.27],3.220e-20,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-TG%,1.21 [1.17-1.26],6.313e-17,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,1.20 [1.16-1.25],1.270e-14,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-LDL-TG%,1.20 [1.16-1.25],9.574e-18,***,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.19 [1.14-1.24],1.134e-12,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-TG%,1.17 [1.13-1.22],1.143e-11,***,Triglycerides to Total-Lipids in Small LDL percentage
L-HDL-PL%,1.16 [1.12-1.21],3.637e-09,***,Phospholipids to Total-Lipids in Large HDL percentage
XL-VLDL-TG%,1.16 [1.11-1.21],1.453e-05,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
MUFA%,1.14 [1.10-1.19],2.786e-05,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-PL%,1.14 [1.10-1.19],9.039e-06,***,Phospholipids to Total-Lipids in Small HDL percentage
XS-VLDL-PL%,1.13 [1.09-1.18],2.947e-05,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
GlycA,1.13 [1.09-1.18],4.126e-04,***,Glycoprotein Acetyls
M-HDL-PL%,1.11 [1.07-1.16],0.033,*,Phospholipids to Total-Lipids in Medium HDL percentage
L-HDL-CE%,0.90 [0.87-0.94],0.013,*,Cholesteryl Esters to Total-Lipids in Large HDL percentage
M-LDL-CE,0.90 [0.87-0.93],0.009,**,Cholesteryl Esters in Medium LDL
XS-VLDL-C,0.90 [0.87-0.93],0.010,*,Cholesterol in Very Small VLDL
S-HDL-CE%,0.90 [0.87-0.93],0.004,**,Cholesteryl Esters to Total-Lipids in Small HDL percentage
L-HDL-C%,0.90 [0.86-0.93],0.002,**,Cholesterol to Total-Lipids in Large HDL percentage
S-LDL-CE,0.89 [0.86-0.93],0.002,**,Cholesteryl Esters in Small LDL
M-LDL-L,0.89 [0.86-0.93],8.664e-04,***,Total-Lipids in Medium LDL
M-LDL-PL,0.89 [0.86-0.93],9.469e-04,***,Phospholipids in Medium LDL
XL-HDL-FC,0.89 [0.86-0.93],0.016,*,Free Cholesterol in Very Large HDL
L-LDL-P,0.89 [0.86-0.93],5.462e-04,***,Concentration of Large LDL Particles
S-LDL-P,0.89 [0.86-0.93],4.652e-04,***,Concentration of Small LDL Particles
