Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.43 [1.28-1.61],2.149e-04,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
IDL-TG%,1.38 [1.24-1.53],5.653e-04,***,Triglycerides to Total-Lipids in IDL percentage
M-HDL-PL%,1.37 [1.23-1.53],0.002,**,Phospholipids to Total-Lipids in Medium HDL percentage
S-HDL-TG%,1.36 [1.22-1.53],0.024,*,Triglycerides to Total-Lipids in Small HDL percentage
L-LDL-TG%,1.35 [1.22-1.50],0.004,**,Triglycerides to Total-Lipids in Large LDL percentage
S-LDL-TG%,1.33 [1.20-1.48],0.013,*,Triglycerides to Total-Lipids in Small LDL percentage
M-LDL-TG%,1.32 [1.19-1.46],0.022,*,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-FC%,0.77 [0.70-0.84],0.002,**,Free Cholesterol to Total-Lipids in Small LDL percentage
M-HDL-CE%,0.76 [0.69-0.85],0.031,*,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
XS-VLDL-C%,0.76 [0.69-0.84],0.037,*,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,0.76 [0.69-0.84],0.024,*,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
IDL-CE%,0.76 [0.69-0.84],0.007,**,Cholesteryl Esters to Total-Lipids in IDL percentage
Omega-6%,0.76 [0.68-0.84],0.013,*,Omega-6 Fatty Acids to Total-Fatty Acids percentage
M-LDL-FC%,0.75 [0.68-0.83],0.004,**,Free Cholesterol to Total-Lipids in Medium LDL percentage
IDL-C%,0.75 [0.68-0.83],9.898e-04,***,Cholesterol to Total-Lipids in IDL percentage
M-HDL-C%,0.74 [0.67-0.82],0.003,**,Cholesterol to Total-Lipids in Medium HDL percentage
L-LDL-FC%,0.74 [0.67-0.81],2.841e-04,***,Free Cholesterol to Total-Lipids in Large LDL percentage
PUFA%,0.72 [0.65-0.80],8.860e-05,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Unsaturation,0.71 [0.64-0.80],8.845e-04,***,Degree of Unsaturation
PUFA/MUFA,0.69 [0.62-0.78],4.068e-05,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
