Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.12 [1.02-1.23],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
MUFA%,1.09 [0.98-1.22],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-3%,1.09 [0.99-1.21],1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
DHA,1.06 [0.96-1.17],1.000,,Docosahexaenoic Acid
DHA%,1.05 [0.95-1.17],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
LDL-C,0.93 [0.85-1.03],1.000,,LDL Cholesterol
M-LDL-FC%,0.93 [0.84-1.02],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Non-HDL-C,0.92 [0.84-1.02],1.000,,Total-Cholesterol Minus HDL-C
Remnant-C,0.92 [0.83-1.01],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
HDL-C,0.91 [0.82-1.02],1.000,,HDL Cholesterol
