Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-C%,1.05 [0.93-1.18],1.000,,Cholesterol to Total-Lipids in Large LDL percentage
L-HDL-PL%,1.03 [0.91-1.16],1.000,,Phospholipids to Total-Lipids in Large HDL percentage
IDL-PL%,1.02 [0.91-1.14],1.000,,Phospholipids to Total-Lipids in IDL percentage
L-HDL-CE%,1.01 [0.90-1.13],1.000,,Cholesteryl Esters to Total-Lipids in Large HDL percentage
M-LDL-FC%,1.01 [0.89-1.13],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Total-CE,0.98 [0.87-1.10],1.000,,Total-Esterified Cholesterol
Total-C,0.98 [0.87-1.10],1.000,,Total-Cholesterol
VLDL-C,0.97 [0.86-1.09],1.000,,VLDL Cholesterol
HDL-CE,0.96 [0.84-1.10],1.000,,Cholesteryl Esters in HDL
M-LDL-PL%,0.94 [0.84-1.06],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
