Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Glu-lactate,1.60 [1.35-1.90],0.018,*,Glucose-lactate
Gln,1.25 [1.03-1.53],1.000,,Glutamine
Ala,1.24 [1.03-1.51],1.000,,Alanine
Gly,1.11 [0.89-1.39],1.000,,Glycine
M-HDL-TG%,1.02 [0.83-1.25],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
M-LDL-C%,0.66 [0.56-0.77],0.017,*,Cholesterol to Total-Lipids in Medium LDL percentage
S-LDL-C%,0.62 [0.53-0.73],8.380e-04,***,Cholesterol to Total-Lipids in Small LDL percentage
Clinical LDL-C,0.62 [0.51-0.74],0.053,,Clinical LDL Cholesterol
IDL-C,0.59 [0.48-0.72],0.063,,Cholesterol in IDL
IDL-CE,0.59 [0.48-0.72],0.059,,Cholesteryl Esters in IDL
