Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.60 [1.42-1.80],1.592e-09,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.57 [1.40-1.77],6.498e-09,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.49 [1.33-1.67],6.649e-07,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.49 [1.31-1.69],1.274e-04,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XS-VLDL-PL%,1.46 [1.29-1.65],1.899e-04,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-HDL-FC%,0.74 [0.67-0.82],0.001,**,Free Cholesterol to Total-Lipids in Large HDL percentage
LA%,0.72 [0.64-0.81],0.019,*,Linoleic Acid to Total-Fatty Acids percentage
L-LDL-FC%,0.71 [0.64-0.80],3.693e-04,***,Free Cholesterol to Total-Lipids in Large LDL percentage
S-HDL-C,0.71 [0.63-0.81],0.016,*,Cholesterol in Small HDL
VLDL-CE,0.71 [0.63-0.81],0.021,*,Cholesteryl Esters in VLDL
SFA,0.71 [0.62-0.81],0.033,*,Saturated Fatty Acids
S-VLDL-FC,0.71 [0.62-0.81],0.043,*,Free Cholesterol in Small VLDL
S-HDL-P,0.70 [0.62-0.80],0.011,*,Concentration of Small HDL Particles
S-VLDL-FC%,0.70 [0.62-0.78],1.379e-04,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
M-VLDL-PL,0.70 [0.61-0.79],0.011,*,Phospholipids in Medium VLDL
S-LDL-C%,0.69 [0.62-0.77],9.352e-07,***,Cholesterol to Total-Lipids in Small LDL percentage
S-VLDL-PL%,0.69 [0.61-0.78],3.787e-04,***,Phospholipids to Total-Lipids in Small VLDL percentage
Total-FA,0.69 [0.61-0.78],0.002,**,Total-Fatty Acids
M-HDL-P,0.69 [0.60-0.79],0.048,*,Concentration of Medium HDL Particles
S-HDL-FC,0.69 [0.60-0.78],0.002,**,Free Cholesterol in Small HDL
XS-VLDL-C,0.68 [0.60-0.78],0.002,**,Cholesterol in Very Small VLDL
M-VLDL-FC,0.68 [0.60-0.78],0.002,**,Free Cholesterol in Medium VLDL
HDL-PL,0.68 [0.59-0.78],0.013,*,Phospholipids in HDL
XS-VLDL-C%,0.68 [0.61-0.76],7.387e-07,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
L-LDL-P,0.68 [0.59-0.77],0.002,**,Concentration of Large LDL Particles
S-LDL-P,0.67 [0.59-0.77],8.248e-04,***,Concentration of Small LDL Particles
XS-VLDL-CE%,0.67 [0.60-0.75],1.287e-07,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
S-LDL-PL,0.67 [0.59-0.76],9.456e-05,***,Phospholipids in Small LDL
