Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Gly,1.14 [1.00-1.30],1.000,,Glycine
M-LDL-TG%,1.12 [0.98-1.27],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-CE%,1.04 [0.91-1.19],1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Gln,1.03 [0.90-1.18],1.000,,Glutamine
His,1.02 [0.89-1.16],1.000,,Histidine
VLDL-C,0.97 [0.85-1.10],1.000,,VLDL Cholesterol
HDL-CE,0.95 [0.82-1.10],1.000,,Cholesteryl Esters in HDL
LDL-CE,0.95 [0.83-1.08],1.000,,Cholesteryl Esters in LDL
Total-C,0.92 [0.80-1.06],1.000,,Total-Cholesterol
M-LDL-FC%,0.91 [0.79-1.04],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
