Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
ApoB/ApoA1,1.25 [1.03-1.52],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
ApoB,1.14 [0.93-1.38],1.000,,Apolipoprotein B
M-LDL-TG%,1.13 [0.93-1.38],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Val,1.04 [0.84-1.27],1.000,,Valine
Total-BCAA,1.02 [0.83-1.25],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Omega-3%,0.91 [0.74-1.12],1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Omega-6%,0.91 [0.74-1.11],1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
DHA,0.89 [0.72-1.11],1.000,,Docosahexaenoic Acid
M-LDL-FC%,0.88 [0.72-1.07],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA%,0.87 [0.72-1.07],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
