Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.28 [1.21-1.35],2.224e-14,***,Glycoprotein Acetyls
L-LDL-TG%,1.24 [1.18-1.31],2.853e-11,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.23 [1.17-1.29],2.101e-10,***,Triglycerides to Total-Lipids in Medium LDL percentage
MUFA%,1.21 [1.15-1.28],1.639e-06,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
IDL-TG%,1.21 [1.15-1.27],1.036e-07,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-PL%,1.20 [1.14-1.27],2.110e-06,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-PL%,1.17 [1.11-1.23],8.678e-04,***,Phospholipids to Total-Lipids in IDL percentage
S-LDL-TG%,1.15 [1.09-1.21],0.023,*,Triglycerides to Total-Lipids in Small LDL percentage
L-LDL-CE%,0.87 [0.83-0.92],0.016,*,Cholesteryl Esters to Total-Lipids in Large LDL percentage
XS-VLDL-C%,0.87 [0.83-0.92],0.027,*,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,0.87 [0.83-0.91],0.014,*,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
S-LDL-CE,0.87 [0.82-0.92],0.045,*,Cholesteryl Esters in Small LDL
Non-HDL-C,0.87 [0.82-0.91],0.011,*,Total-Cholesterol Minus HDL-C
PUFA,0.87 [0.82-0.92],0.038,*,Polyunsaturated Fatty Acids
IDL-C,0.87 [0.82-0.91],0.021,*,Cholesterol in IDL
S-HDL-P,0.86 [0.82-0.91],0.013,*,Concentration of Small HDL Particles
S-HDL-C,0.86 [0.82-0.91],0.008,**,Cholesterol in Small HDL
IDL-CE,0.86 [0.82-0.91],0.010,*,Cholesteryl Esters in IDL
LA,0.86 [0.82-0.91],0.006,**,Linoleic Acid
S-LDL-C,0.86 [0.82-0.91],0.007,**,Cholesterol in Small LDL
Total-C,0.86 [0.82-0.91],0.004,**,Total-Cholesterol
LDL-L,0.86 [0.82-0.91],0.002,**,Total-Lipids in LDL
M-LDL-L,0.86 [0.82-0.91],0.003,**,Total-Lipids in Medium LDL
PUFA%,0.86 [0.82-0.91],0.002,**,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-CE,0.86 [0.82-0.91],0.004,**,Cholesteryl Esters in Medium LDL
L-LDL-L,0.86 [0.82-0.90],0.002,**,Total-Lipids in Large LDL
LDL-PL,0.86 [0.82-0.91],0.003,**,Phospholipids in LDL
M-LDL-PL,0.86 [0.81-0.91],0.004,**,Phospholipids in Medium LDL
Total-CE,0.86 [0.81-0.90],0.002,**,Total-Esterified Cholesterol
S-HDL-CE,0.86 [0.81-0.90],0.002,**,Cholesteryl Esters in Small HDL
LDL-CE,0.86 [0.81-0.90],8.740e-04,***,Cholesteryl Esters in LDL
L-LDL-PL,0.86 [0.81-0.90],0.001,**,Phospholipids in Large LDL
L-LDL-CE,0.86 [0.81-0.90],0.001,**,Cholesteryl Esters in Large LDL
S-LDL-FC,0.85 [0.81-0.90],9.227e-04,***,Free Cholesterol in Small LDL
Clinical LDL-C,0.85 [0.81-0.90],1.896e-04,***,Clinical LDL Cholesterol
M-LDL-C,0.85 [0.81-0.90],5.658e-04,***,Cholesterol in Medium LDL
LDL-C,0.85 [0.81-0.90],2.276e-04,***,LDL Cholesterol
L-LDL-C,0.85 [0.81-0.90],3.307e-04,***,Cholesterol in Large LDL
L-LDL-FC,0.85 [0.80-0.89],1.279e-04,***,Free Cholesterol in Large LDL
LDL-FC,0.84 [0.80-0.89],6.084e-05,***,Free Cholesterol in LDL
M-LDL-FC,0.84 [0.80-0.89],4.149e-05,***,Free Cholesterol in Medium LDL
Unsaturation,0.84 [0.80-0.89],1.236e-04,***,Degree of Unsaturation
Albumin,0.84 [0.80-0.88],9.661e-07,***,Albumin
IDL-C%,0.84 [0.80-0.88],7.583e-08,***,Cholesterol to Total-Lipids in IDL percentage
LA%,0.83 [0.79-0.88],2.096e-06,***,Linoleic Acid to Total-Fatty Acids percentage
M-LDL-C%,0.83 [0.80-0.87],7.425e-09,***,Cholesterol to Total-Lipids in Medium LDL percentage
PUFA/MUFA,0.83 [0.78-0.87],3.622e-06,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
IDL-CE%,0.83 [0.79-0.87],2.849e-09,***,Cholesteryl Esters to Total-Lipids in IDL percentage
L-LDL-C%,0.82 [0.78-0.86],1.003e-10,***,Cholesterol to Total-Lipids in Large LDL percentage
S-LDL-C%,0.81 [0.78-0.85],1.105e-11,***,Cholesterol to Total-Lipids in Small LDL percentage
