Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.19 [1.12-1.26],0.005,**,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XL-HDL-TG%,1.19 [1.12-1.26],0.002,**,Triglycerides to Total-Lipids in Very Large HDL percentage
S-HDL-TG,1.17 [1.10-1.23],0.006,**,Triglycerides in Small HDL
MUFA,1.16 [1.10-1.23],0.039,*,Monounsaturated Fatty Acids
L-VLDL-PL,1.16 [1.10-1.22],0.039,*,Phospholipids in Large VLDL
XL-HDL-L,0.85 [0.80-0.91],0.048,*,Total-Lipids in Very Large HDL
XL-HDL-PL,0.85 [0.80-0.90],0.033,*,Phospholipids in Very Large HDL
XL-HDL-CE,0.85 [0.80-0.91],0.044,*,Cholesteryl Esters in Very Large HDL
XL-HDL-C,0.85 [0.80-0.90],0.032,*,Cholesterol in Very Large HDL
L-HDL-CE%,0.84 [0.79-0.90],0.029,*,Cholesteryl Esters to Total-Lipids in Large HDL percentage
HDL-size,0.84 [0.79-0.90],0.014,*,Average Diameter for HDL Particles
L-HDL-C%,0.84 [0.78-0.89],0.008,**,Cholesterol to Total-Lipids in Large HDL percentage
PUFA/MUFA,0.84 [0.79-0.89],0.002,**,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
