Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Gln,1.12 [1.03-1.22],1.000,,Glutamine
M-HDL-PL%,1.07 [0.98-1.17],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
M-HDL-TG%,1.06 [0.97-1.15],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
M-LDL-CE%,1.02 [0.94-1.11],1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
M-LDL-PL%,1.01 [0.93-1.10],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
VLDL-CE,0.97 [0.89-1.05],1.000,,Cholesteryl Esters in VLDL
M-LDL-FC%,0.93 [0.85-1.01],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
DHA%,0.91 [0.83-0.99],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
Total-CE,0.91 [0.83-0.99],1.000,,Total-Esterified Cholesterol
PUFA/MUFA,0.89 [0.82-0.98],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
