Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-FC%,1.17 [1.08-1.26],1.000,,Free Cholesterol to Total-Lipids in Large LDL percentage
M-LDL-FC%,1.16 [1.08-1.25],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-HDL-CE%,1.16 [1.06-1.27],1.000,,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-HDL-C%,1.13 [1.03-1.24],1.000,,Cholesterol to Total-Lipids in Large HDL percentage
L-LDL-C%,1.08 [1.00-1.15],1.000,,Cholesterol to Total-Lipids in Large LDL percentage
L-LDL-TG,0.84 [0.78-0.90],0.157,,Triglycerides in Large LDL
LDL-TG,0.83 [0.77-0.90],0.150,,Triglycerides in LDL
IDL-TG,0.83 [0.78-0.89],0.032,*,Triglycerides in IDL
Omega-3,0.83 [0.77-0.89],0.020,*,Omega-3 Fatty Acids
XS-VLDL-TG,0.83 [0.77-0.89],0.030,*,Triglycerides in Very Small VLDL
