Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-HDL-CE%,1.12 [0.98-1.27],1.000,,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-LDL-PL%,1.08 [1.00-1.17],1.000,,Phospholipids to Total-Lipids in Large LDL percentage
L-HDL-C%,1.08 [0.95-1.23],1.000,,Cholesterol to Total-Lipids in Large HDL percentage
L-LDL-FC%,1.07 [0.96-1.19],1.000,,Free Cholesterol to Total-Lipids in Large LDL percentage
M-LDL-FC%,1.06 [0.96-1.17],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Total-PL,0.81 [0.73-0.88],0.807,,Total-Phospholipids in Lipoprotein Particles
Phosphoglyc,0.80 [0.74-0.88],0.344,,Phosphoglycerides
PC,0.80 [0.73-0.88],0.244,,Phosphatidylcholines
Omega-3,0.77 [0.70-0.85],0.111,,Omega-3 Fatty Acids
DHA,0.76 [0.68-0.84],0.110,,Docosahexaenoic Acid
