Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.89 [1.61-2.21],7.155e-10,***,Glycoprotein Acetyls
M-HDL-PL%,1.49 [1.26-1.76],0.722,,Phospholipids to Total-Lipids in Medium HDL percentage
XS-VLDL-PL,1.48 [1.27-1.73],0.143,,Phospholipids in Very Small VLDL
L-VLDL-C%,1.33 [1.12-1.58],1.000,,Cholesterol to Total-Lipids in Large VLDL percentage
L-VLDL-CE%,1.30 [1.09-1.55],1.000,,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
M-HDL-C%,0.67 [0.57-0.79],0.236,,Cholesterol to Total-Lipids in Medium HDL percentage
M-HDL-CE%,0.67 [0.58-0.78],0.074,,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
Albumin,0.66 [0.57-0.77],0.005,**,Albumin
S-HDL-C,0.65 [0.55-0.78],0.219,,Cholesterol in Small HDL
S-HDL-CE,0.62 [0.53-0.74],0.012,*,Cholesteryl Esters in Small HDL
