Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-HDL-PL%,1.31 [1.23-1.40],6.639e-12,***,Phospholipids to Total-Lipids in Small HDL percentage
L-LDL-TG%,1.31 [1.23-1.39],1.596e-13,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.31 [1.23-1.39],1.129e-13,***,Triglycerides to Total-Lipids in Medium LDL percentage
XL-HDL-PL%,1.29 [1.20-1.39],4.016e-06,***,Phospholipids to Total-Lipids in Very Large HDL percentage
L-HDL-PL,1.27 [1.18-1.37],3.098e-05,***,Phospholipids in Large HDL
HDL-size,1.27 [1.18-1.37],5.867e-05,***,Average Diameter for HDL Particles
L-HDL-L,1.24 [1.15-1.34],0.002,**,Total-Lipids in Large HDL
IDL-TG%,1.24 [1.17-1.32],9.131e-07,***,Triglycerides to Total-Lipids in IDL percentage
L-HDL-FC,1.24 [1.15-1.34],0.005,**,Free Cholesterol in Large HDL
SFA%,1.23 [1.15-1.30],8.420e-06,***,Saturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-P,1.22 [1.13-1.32],0.050,*,Concentration of Large HDL Particles
MUFA%,1.21 [1.14-1.29],0.001,**,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-LDL-TG%,1.19 [1.12-1.27],0.004,**,Triglycerides to Total-Lipids in Small LDL percentage
M-HDL-PL,1.19 [1.11-1.26],0.023,*,Phospholipids in Medium HDL
ApoB,0.85 [0.79-0.90],0.047,*,Apolipoprotein B
Non-HDL-C,0.85 [0.79-0.90],0.019,*,Total-Cholesterol Minus HDL-C
L-LDL-L,0.84 [0.79-0.90],0.026,*,Total-Lipids in Large LDL
M-VLDL-L,0.84 [0.79-0.90],0.030,*,Total-Lipids in Medium VLDL
M-VLDL-CE,0.84 [0.79-0.90],0.032,*,Cholesteryl Esters in Medium VLDL
M-VLDL-C,0.84 [0.78-0.89],0.015,*,Cholesterol in Medium VLDL
L-LDL-PL,0.84 [0.78-0.89],0.009,**,Phospholipids in Large LDL
LDL-P,0.83 [0.78-0.89],0.012,*,Concentration of LDL Particles
L-LDL-CE,0.83 [0.78-0.89],0.004,**,Cholesteryl Esters in Large LDL
L-LDL-C,0.83 [0.78-0.89],0.003,**,Cholesterol in Large LDL
LDL-L,0.83 [0.78-0.89],0.001,**,Total-Lipids in LDL
S-LDL-P,0.83 [0.78-0.89],0.006,**,Concentration of Small LDL Particles
Omega-6%,0.83 [0.78-0.88],5.611e-05,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
ApoB/ApoA1,0.83 [0.78-0.88],0.001,**,Apolipoprotein B to Apolipoprotein A1 ratio
L-LDL-FC,0.83 [0.78-0.88],0.003,**,Free Cholesterol in Large LDL
IDL-CE%,0.83 [0.78-0.88],1.786e-05,***,Cholesteryl Esters to Total-Lipids in IDL percentage
IDL-C%,0.83 [0.78-0.87],4.827e-06,***,Cholesterol to Total-Lipids in IDL percentage
LDL-CE,0.83 [0.78-0.88],3.256e-04,***,Cholesteryl Esters in LDL
S-LDL-PL,0.83 [0.77-0.88],9.973e-04,***,Phospholipids in Small LDL
LDL-PL,0.82 [0.77-0.88],5.150e-04,***,Phospholipids in LDL
Clinical LDL-C,0.82 [0.77-0.88],1.162e-04,***,Clinical LDL Cholesterol
LA,0.82 [0.77-0.88],2.803e-04,***,Linoleic Acid
LDL-C,0.82 [0.77-0.87],1.117e-04,***,LDL Cholesterol
S-HDL-CE%,0.82 [0.77-0.87],8.336e-06,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
S-LDL-CE,0.82 [0.77-0.87],1.333e-04,***,Cholesteryl Esters in Small LDL
S-HDL-C%,0.82 [0.77-0.87],4.663e-06,***,Cholesterol to Total-Lipids in Small HDL percentage
S-LDL-L,0.82 [0.77-0.87],9.179e-05,***,Total-Lipids in Small LDL
M-LDL-L,0.81 [0.76-0.87],3.827e-05,***,Total-Lipids in Medium LDL
LDL-FC,0.81 [0.76-0.87],5.119e-05,***,Free Cholesterol in LDL
M-LDL-CE,0.81 [0.76-0.87],4.386e-05,***,Cholesteryl Esters in Medium LDL
M-LDL-P,0.81 [0.76-0.87],1.158e-04,***,Concentration of Medium LDL Particles
M-LDL-PL,0.81 [0.76-0.86],3.600e-05,***,Phospholipids in Medium LDL
M-LDL-C,0.80 [0.75-0.86],3.942e-06,***,Cholesterol in Medium LDL
S-LDL-C,0.80 [0.75-0.86],3.815e-06,***,Cholesterol in Small LDL
PUFA%,0.80 [0.75-0.84],2.215e-09,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
L-LDL-CE%,0.80 [0.75-0.84],3.846e-09,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
PUFA/MUFA,0.79 [0.75-0.85],5.214e-07,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
S-LDL-C%,0.79 [0.75-0.84],1.033e-09,***,Cholesterol to Total-Lipids in Small LDL percentage
Leu,0.79 [0.74-0.85],2.694e-05,***,Leucine
M-LDL-FC,0.79 [0.74-0.84],2.486e-07,***,Free Cholesterol in Medium LDL
