Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.46 [1.27-1.68],0.030,*,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,1.45 [1.26-1.68],0.083,,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.43 [1.25-1.63],0.039,*,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-TG%,1.42 [1.23-1.64],0.354,,Triglycerides to Total-Lipids in IDL percentage
L-HDL-TG%,1.03 [0.88-1.20],1.000,,Triglycerides to Total-Lipids in Large HDL percentage
M-LDL-C%,0.72 [0.64-0.82],0.046,*,Cholesterol to Total-Lipids in Medium LDL percentage
IDL-C%,0.70 [0.62-0.80],0.031,*,Cholesterol to Total-Lipids in IDL percentage
Clinical LDL-C,0.69 [0.60-0.80],0.055,,Clinical LDL Cholesterol
IDL-CE%,0.69 [0.60-0.78],0.006,**,Cholesteryl Esters to Total-Lipids in IDL percentage
S-LDL-C%,0.68 [0.60-0.77],2.858e-04,***,Cholesterol to Total-Lipids in Small LDL percentage
