Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.17 [1.10-1.25],0.100,,Glycoprotein Acetyls
HDL-FC,1.05 [0.98-1.13],1.000,,Free Cholesterol in HDL
Lactate,1.05 [0.98-1.11],1.000,,Lactate
Unsaturation,1.02 [0.95-1.08],1.000,,Degree of Unsaturation
Glu,1.01 [0.95-1.07],1.000,,Glucose
Gln,1.00 [0.94-1.06],1.000,,Glutamine
M-LDL-C%,0.99 [0.94-1.05],1.000,,Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-PL%,0.99 [0.93-1.05],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-CE%,0.98 [0.93-1.05],1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Ala,0.97 [0.91-1.03],1.000,,Alanine
