Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-TG%,1.04 [0.92-1.18],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
M-LDL-CE%,1.02 [0.91-1.16],1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
M-LDL-TG%,1.02 [0.90-1.15],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Ala,1.01 [0.89-1.14],1.000,,Alanine
M-LDL-C%,1.00 [0.89-1.13],1.000,,Cholesterol to Total-Lipids in Medium LDL percentage
VLDL-C,0.99 [0.88-1.12],1.000,,VLDL Cholesterol
HDL-CE,0.98 [0.86-1.12],1.000,,Cholesteryl Esters in HDL
M-LDL-FC%,0.98 [0.86-1.11],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Remnant-C,0.98 [0.87-1.10],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-C,0.96 [0.85-1.09],1.000,,Total-Cholesterol
