Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-PL%,1.27 [1.17-1.38],0.005,**,Phospholipids to Total-Lipids in Medium HDL percentage
L-HDL-PL%,1.22 [1.12-1.33],0.995,,Phospholipids to Total-Lipids in Large HDL percentage
L-VLDL-PL%,1.13 [1.03-1.23],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
L-VLDL-FC%,1.02 [0.94-1.10],1.000,,Free Cholesterol to Total-Lipids in Large VLDL percentage
L-VLDL-TG%,1.02 [0.94-1.10],1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
M-HDL-FC%,0.78 [0.72-0.85],0.009,**,Free Cholesterol to Total-Lipids in Medium HDL percentage
XL-HDL-CE,0.78 [0.71-0.85],0.036,*,Cholesteryl Esters in Very Large HDL
HDL-FC,0.78 [0.71-0.85],0.015,*,Free Cholesterol in HDL
L-HDL-FC,0.77 [0.70-0.85],0.041,*,Free Cholesterol in Large HDL
HDL-CE,0.77 [0.70-0.84],0.004,**,Cholesteryl Esters in HDL
HDL-C,0.77 [0.70-0.84],0.004,**,HDL Cholesterol
L-HDL-C,0.77 [0.70-0.84],0.011,*,Cholesterol in Large HDL
L-HDL-P,0.77 [0.69-0.84],0.015,*,Concentration of Large HDL Particles
L-HDL-CE,0.76 [0.69-0.84],0.009,**,Cholesteryl Esters in Large HDL
