Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.20 [1.02-1.41],1.000,,Triglycerides to Total-Lipids in IDL percentage
IDL-PL%,1.19 [1.02-1.40],1.000,,Phospholipids to Total-Lipids in IDL percentage
M-LDL-TG%,1.19 [1.01-1.39],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-PL%,1.17 [0.99-1.38],1.000,,Phospholipids to Total-Lipids in Large HDL percentage
IDL-FC%,1.01 [0.86-1.19],1.000,,Free Cholesterol to Total-Lipids in IDL percentage
M-LDL-FC%,0.95 [0.80-1.11],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
VLDL-C,0.89 [0.76-1.05],1.000,,VLDL Cholesterol
Remnant-C,0.86 [0.73-1.01],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.85 [0.72-0.99],1.000,,Total-Cholesterol Minus HDL-C
Total-C,0.84 [0.71-0.99],1.000,,Total-Cholesterol
