Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.11 [0.94-1.30],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Val,1.10 [0.94-1.29],1.000,,Valine
Total-BCAA,1.09 [0.93-1.27],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Leu,1.09 [0.93-1.27],1.000,,Leucine
ApoB/ApoA1,1.07 [0.92-1.26],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
LA,0.99 [0.84-1.17],1.000,,Linoleic Acid
DHA,0.99 [0.83-1.18],1.000,,Docosahexaenoic Acid
Unsaturation,0.86 [0.72-1.02],1.000,,Degree of Unsaturation
M-LDL-FC%,0.82 [0.70-0.97],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA%,0.79 [0.67-0.94],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
