Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.11 [1.06-1.15],0.085,,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.10 [1.06-1.14],0.472,,Triglycerides to Total-Lipids in Medium LDL percentage
M-HDL-PL%,1.04 [0.99-1.08],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
M-HDL-TG%,1.03 [0.99-1.07],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
Ala,1.02 [0.98-1.06],1.000,,Alanine
L-LDL-C,0.90 [0.87-0.94],0.050,,Cholesterol in Large LDL
L-LDL-CE,0.90 [0.87-0.94],0.056,,Cholesteryl Esters in Large LDL
Total-C,0.90 [0.87-0.94],0.036,*,Total-Cholesterol
Total-CE,0.90 [0.87-0.94],0.036,*,Total-Esterified Cholesterol
L-LDL-C%,0.90 [0.87-0.93],0.012,*,Cholesterol to Total-Lipids in Large LDL percentage
