Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.41 [1.29-1.53],1.301e-10,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.40 [1.29-1.53],5.796e-09,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.39 [1.29-1.51],2.500e-10,***,Triglycerides to Total-Lipids in Large LDL percentage
M-VLDL-TG%,1.37 [1.25-1.50],1.762e-06,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XL-VLDL-TG%,1.37 [1.23-1.52],0.001,**,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-VLDL-TG%,1.35 [1.24-1.48],1.133e-05,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-LDL-TG%,1.35 [1.25-1.46],2.693e-08,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-PL%,1.32 [1.21-1.44],2.021e-05,***,Phospholipids to Total-Lipids in Large HDL percentage
M-HDL-PL%,1.31 [1.21-1.43],8.322e-05,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-LDL-TG%,1.31 [1.21-1.42],1.717e-05,***,Triglycerides to Total-Lipids in Small LDL percentage
MUFA%,1.28 [1.16-1.40],0.030,*,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-VLDL-CE%,0.81 [0.75-0.87],0.030,*,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
IDL-FC%,0.81 [0.75-0.87],0.027,*,Free Cholesterol to Total-Lipids in IDL percentage
XL-HDL-CE%,0.81 [0.74-0.87],0.022,*,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
M-LDL-FC%,0.80 [0.74-0.87],0.010,**,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-C,0.80 [0.74-0.87],0.042,*,LDL Cholesterol
PUFA%,0.80 [0.74-0.87],0.021,*,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
L-LDL-L,0.80 [0.73-0.87],0.036,*,Total-Lipids in Large LDL
S-LDL-FC,0.79 [0.73-0.87],0.029,*,Free Cholesterol in Small LDL
M-LDL-FC,0.79 [0.73-0.87],0.035,*,Free Cholesterol in Medium LDL
L-HDL-CE%,0.79 [0.74-0.86],3.480e-04,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
Total-FC,0.79 [0.73-0.86],0.023,*,Total-Free Cholesterol
Omega-6%,0.79 [0.73-0.86],0.004,**,Omega-6 Fatty Acids to Total-Fatty Acids percentage
