Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-PL%,1.03 [0.88-1.21],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Omega-3,1.02 [0.86-1.20],1.000,,Omega-3 Fatty Acids
DHA,1.01 [0.85-1.20],1.000,,Docosahexaenoic Acid
MUFA,1.01 [0.85-1.19],1.000,,Monounsaturated Fatty Acids
Omega-6,1.01 [0.85-1.19],1.000,,Omega-6 Fatty Acids
Omega-6/Omega-3,0.99 [0.84-1.17],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
M-LDL-FC%,0.99 [0.84-1.17],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Total-C,0.98 [0.83-1.15],1.000,,Total-Cholesterol
Total-CE,0.98 [0.83-1.15],1.000,,Total-Esterified Cholesterol
LDL-CE,0.96 [0.82-1.13],1.000,,Cholesteryl Esters in LDL
