Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Omega-6/Omega-3,1.17 [1.12-1.22],2.762e-06,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
L-LDL-FC%,1.16 [1.10-1.23],0.069,,Free Cholesterol to Total-Lipids in Large LDL percentage
L-LDL-PL%,1.08 [1.04-1.13],1.000,,Phospholipids to Total-Lipids in Large LDL percentage
L-LDL-C%,1.02 [0.97-1.08],1.000,,Cholesterol to Total-Lipids in Large LDL percentage
L-VLDL-C%,1.00 [0.96-1.05],1.000,,Cholesterol to Total-Lipids in Large VLDL percentage
XS-VLDL-FC,0.87 [0.83-0.92],0.031,*,Free Cholesterol in Very Small VLDL
MUFA,0.87 [0.83-0.91],0.008,**,Monounsaturated Fatty Acids
XS-VLDL-P,0.87 [0.83-0.91],0.017,*,Concentration of Very Small VLDL Particles
Total-FA,0.87 [0.83-0.91],8.886e-04,***,Total-Fatty Acids
XS-VLDL-L,0.86 [0.82-0.91],0.002,**,Total-Lipids in Very Small VLDL
XS-VLDL-PL,0.86 [0.82-0.91],0.002,**,Phospholipids in Very Small VLDL
Total-BCAA,0.86 [0.82-0.90],1.494e-04,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Omega-3%,0.86 [0.82-0.90],5.817e-05,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Val,0.86 [0.82-0.90],1.086e-04,***,Valine
PUFA,0.86 [0.82-0.90],5.608e-05,***,Polyunsaturated Fatty Acids
M-LDL-TG,0.86 [0.81-0.91],0.018,*,Triglycerides in Medium LDL
LDL-TG,0.85 [0.81-0.90],0.001,**,Triglycerides in LDL
XS-VLDL-TG,0.85 [0.81-0.90],3.690e-04,***,Triglycerides in Very Small VLDL
L-LDL-TG,0.85 [0.81-0.90],5.091e-04,***,Triglycerides in Large LDL
IDL-TG,0.85 [0.80-0.89],6.159e-05,***,Triglycerides in IDL
Ile,0.84 [0.80-0.88],1.866e-07,***,Isoleucine
Omega-3,0.80 [0.76-0.85],1.295e-10,***,Omega-3 Fatty Acids
DHA,0.80 [0.76-0.85],9.712e-09,***,Docosahexaenoic Acid
