Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Tyr,1.07 [0.93-1.24],1.000,,Tyrosine
ApoA1,1.06 [0.91-1.24],1.000,,Apolipoprotein A1
Phe,1.06 [0.92-1.21],1.000,,Phenylalanine
M-LDL-FC%,1.02 [0.87-1.19],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Val,1.01 [0.87-1.17],1.000,,Valine
Gln,0.99 [0.86-1.15],1.000,,Glutamine
Leu,0.99 [0.85-1.15],1.000,,Leucine
His,0.98 [0.85-1.14],1.000,,Histidine
Ile,0.97 [0.84-1.12],1.000,,Isoleucine
M-LDL-PL%,0.96 [0.83-1.11],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
