Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-PL%,1.11 [1.06-1.16],0.346,,Phospholipids to Total-Lipids in IDL percentage
L-LDL-TG%,1.06 [1.02-1.11],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-PL%,1.05 [1.00-1.10],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
L-VLDL-PL%,1.01 [0.97-1.06],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
L-VLDL-TG%,1.01 [0.97-1.06],1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
Total-CE,0.90 [0.86-0.94],0.535,,Total-Esterified Cholesterol
PC,0.90 [0.86-0.94],0.559,,Phosphatidylcholines
Cholines,0.90 [0.86-0.94],0.327,,Total-Cholines
HDL-P,0.89 [0.85-0.93],0.254,,Concentration of HDL Particles
Total-P,0.89 [0.85-0.93],0.100,,Total-Concentration of Lipoprotein Particles
