Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Gln,1.17 [0.97-1.41],1.000,,Glutamine
M-HDL-PL%,1.14 [0.94-1.39],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
M-HDL-TG%,1.09 [0.90-1.32],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
M-LDL-PL%,1.06 [0.88-1.28],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Ala,1.04 [0.86-1.25],1.000,,Alanine
VLDL-C,0.98 [0.81-1.18],1.000,,VLDL Cholesterol
M-LDL-FC%,0.95 [0.78-1.15],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-CE,0.94 [0.78-1.13],1.000,,Cholesteryl Esters in LDL
Total-C,0.92 [0.76-1.11],1.000,,Total-Cholesterol
HDL-CE,0.88 [0.72-1.09],1.000,,Cholesteryl Esters in HDL
