Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
HDL-CE,1.23 [0.99-1.52],1.000,,Cholesteryl Esters in HDL
M-LDL-FC%,1.22 [0.97-1.52],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Total-CE,1.14 [0.93-1.40],1.000,,Total-Esterified Cholesterol
Total-C,1.13 [0.92-1.39],1.000,,Total-Cholesterol
LDL-CE,1.09 [0.90-1.33],1.000,,Cholesteryl Esters in LDL
VLDL-C,0.98 [0.81-1.19],1.000,,VLDL Cholesterol
Gln,0.98 [0.80-1.19],1.000,,Glutamine
ApoB/ApoA1,0.95 [0.78-1.16],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Ala,0.93 [0.76-1.14],1.000,,Alanine
M-LDL-TG%,0.83 [0.68-1.03],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
