Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Omega-6/Omega-3,1.07 [0.97-1.17],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
M-LDL-TG%,1.06 [0.97-1.16],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
SFA%,1.05 [0.95-1.16],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
MUFA%,1.05 [0.94-1.16],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
MUFA,1.01 [0.92-1.12],1.000,,Monounsaturated Fatty Acids
ApoB,0.97 [0.89-1.06],1.000,,Apolipoprotein B
Non-HDL-C,0.96 [0.88-1.06],1.000,,Total-Cholesterol Minus HDL-C
Clinical LDL-C,0.96 [0.88-1.05],1.000,,Clinical LDL Cholesterol
LDL-C,0.96 [0.88-1.05],1.000,,LDL Cholesterol
M-LDL-FC%,0.95 [0.86-1.05],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
