Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
ApoB,1.10 [1.00-1.21],1.000,,Apolipoprotein B
ApoB/ApoA1,1.09 [1.00-1.20],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
LDL-C,1.09 [0.99-1.20],1.000,,LDL Cholesterol
Clinical LDL-C,1.07 [0.97-1.18],1.000,,Clinical LDL Cholesterol
M-LDL-TG%,1.04 [0.95-1.15],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
LA%,0.96 [0.87-1.06],1.000,,Linoleic Acid to Total-Fatty Acids percentage
PUFA%,0.92 [0.83-1.02],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
PUFA/MUFA,0.92 [0.83-1.02],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Omega-6%,0.90 [0.81-0.99],1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
M-LDL-FC%,0.89 [0.81-0.98],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
