Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.14 [1.03-1.27],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Unsaturation,1.08 [0.97-1.21],1.000,,Degree of Unsaturation
Omega-3,1.08 [0.97-1.20],1.000,,Omega-3 Fatty Acids
Albumin,1.04 [0.93-1.16],1.000,,Albumin
MUFA,1.00 [0.90-1.12],1.000,,Monounsaturated Fatty Acids
Gly,0.98 [0.87-1.10],1.000,,Glycine
M-LDL-C%,0.93 [0.84-1.03],1.000,,Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.90 [0.81-1.01],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
ApoB,0.87 [0.78-0.96],1.000,,Apolipoprotein B
ApoB/ApoA1,0.86 [0.77-0.96],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
