Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Gly,1.14 [0.99-1.30],1.000,,Glycine
His,1.10 [0.97-1.25],1.000,,Histidine
M-LDL-FC%,1.07 [0.93-1.24],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Gln,1.04 [0.91-1.19],1.000,,Glutamine
Phe,1.01 [0.89-1.15],1.000,,Phenylalanine
M-VLDL-FC%,0.99 [0.87-1.14],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
HDL-CE,0.93 [0.80-1.08],1.000,,Cholesteryl Esters in HDL
VLDL-CE,0.92 [0.81-1.05],1.000,,Cholesteryl Esters in VLDL
Total-CE,0.88 [0.78-1.01],1.000,,Total-Esterified Cholesterol
LDL-CE,0.88 [0.78-1.00],1.000,,Cholesteryl Esters in LDL
