Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,1.74 [1.51-2.01],3.773e-09,***,Creatinine
XS-VLDL-TG%,1.52 [1.29-1.79],0.126,,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.51 [1.30-1.76],0.020,*,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.47 [1.27-1.71],0.083,,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.45 [1.25-1.68],0.167,,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-C%,0.73 [0.64-0.84],0.976,,Cholesterol to Total-Lipids in Medium LDL percentage
IDL-C%,0.70 [0.62-0.80],0.019,*,Cholesterol to Total-Lipids in IDL percentage
IDL-CE%,0.69 [0.61-0.79],0.019,*,Cholesteryl Esters to Total-Lipids in IDL percentage
XS-VLDL-C%,0.68 [0.60-0.78],0.014,*,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,0.68 [0.59-0.78],0.004,**,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
