Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.32 [1.15-1.52],1.000,,Triglycerides to Total-Lipids in IDL percentage
L-HDL-PL%,1.22 [1.06-1.41],1.000,,Phospholipids to Total-Lipids in Large HDL percentage
M-LDL-PL%,1.17 [1.01-1.36],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
L-HDL-TG%,1.13 [0.98-1.32],1.000,,Triglycerides to Total-Lipids in Large HDL percentage
IDL-PL%,1.11 [0.97-1.28],1.000,,Phospholipids to Total-Lipids in IDL percentage
VLDL-C,0.84 [0.73-0.97],1.000,,VLDL Cholesterol
HDL-CE,0.79 [0.67-0.94],1.000,,Cholesteryl Esters in HDL
LDL-CE,0.77 [0.67-0.89],1.000,,Cholesteryl Esters in LDL
M-LDL-C%,0.75 [0.66-0.84],0.467,,Cholesterol to Total-Lipids in Medium LDL percentage
S-LDL-C%,0.72 [0.63-0.81],0.030,*,Cholesterol to Total-Lipids in Small LDL percentage
