Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-PL%,1.86 [1.55-2.24],1.009e-05,***,Phospholipids to Total-Lipids in IDL percentage
XS-VLDL-PL%,1.75 [1.46-2.11],3.247e-04,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-PL%,1.64 [1.37-1.96],0.016,*,Phospholipids to Total-Lipids in Small LDL percentage
IDL-TG%,1.60 [1.35-1.91],0.022,*,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.59 [1.34-1.88],0.022,*,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-C%,0.68 [0.58-0.79],0.048,*,Cholesterol to Total-Lipids in Medium LDL percentage
IDL-C%,0.63 [0.54-0.73],1.370e-04,***,Cholesterol to Total-Lipids in IDL percentage
L-LDL-C%,0.62 [0.53-0.72],1.510e-04,***,Cholesterol to Total-Lipids in Large LDL percentage
S-LDL-CE%,0.62 [0.52-0.74],0.008,**,Cholesteryl Esters to Total-Lipids in Small LDL percentage
IDL-CE%,0.60 [0.52-0.70],5.455e-06,***,Cholesteryl Esters to Total-Lipids in IDL percentage
Glu,0.60 [0.51-0.70],1.033e-05,***,Glucose
S-LDL-C%,0.58 [0.50-0.68],1.753e-07,***,Cholesterol to Total-Lipids in Small LDL percentage
VLDL-CE,0.58 [0.48-0.71],0.022,*,Cholesteryl Esters in VLDL
S-HDL-L,0.58 [0.48-0.70],0.003,**,Total-Lipids in Small HDL
Total-FA,0.58 [0.48-0.69],9.277e-04,***,Total-Fatty Acids
M-VLDL-PL,0.57 [0.47-0.70],0.021,*,Phospholipids in Medium VLDL
XS-VLDL-CE,0.57 [0.46-0.70],0.022,*,Cholesteryl Esters in Very Small VLDL
S-HDL-CE,0.56 [0.47-0.68],6.158e-04,***,Cholesteryl Esters in Small HDL
M-VLDL-FC,0.56 [0.45-0.69],0.008,**,Free Cholesterol in Medium VLDL
S-VLDL-FC,0.55 [0.45-0.68],0.008,**,Free Cholesterol in Small VLDL
S-LDL-PL,0.55 [0.45-0.67],0.001,**,Phospholipids in Small LDL
S-HDL-C,0.54 [0.45-0.66],5.516e-05,***,Cholesterol in Small HDL
M-HDL-FC%,0.54 [0.46-0.63],3.417e-09,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
S-LDL-P,0.54 [0.44-0.67],0.002,**,Concentration of Small LDL Particles
M-VLDL-CE,0.54 [0.44-0.66],7.708e-04,***,Cholesteryl Esters in Medium VLDL
M-VLDL-C,0.54 [0.44-0.66],6.203e-04,***,Cholesterol in Medium VLDL
S-HDL-P,0.53 [0.44-0.65],7.887e-05,***,Concentration of Small HDL Particles
