Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Leu,1.03 [0.97-1.10],1.000,,Leucine
M-LDL-TG%,1.03 [0.96-1.10],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Total-BCAA,1.02 [0.96-1.09],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Ile,1.01 [0.95-1.08],1.000,,Isoleucine
Tyr,1.01 [0.95-1.07],1.000,,Tyrosine
PUFA,0.97 [0.91-1.04],1.000,,Polyunsaturated Fatty Acids
Omega-6,0.97 [0.91-1.04],1.000,,Omega-6 Fatty Acids
M-LDL-FC%,0.96 [0.89-1.03],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Unsaturation,0.94 [0.88-1.01],1.000,,Degree of Unsaturation
Albumin,0.94 [0.88-1.00],1.000,,Albumin
