Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-PL%,1.17 [1.01-1.36],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
L-LDL-TG%,1.15 [1.00-1.33],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-PL%,1.06 [0.92-1.23],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
L-VLDL-PL%,1.06 [0.91-1.24],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
L-VLDL-TG%,1.01 [0.88-1.16],1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
S-HDL-C,0.68 [0.59-0.79],0.050,*,Cholesterol in Small HDL
S-HDL-L,0.67 [0.58-0.78],0.024,*,Total-Lipids in Small HDL
Total-PL,0.67 [0.58-0.77],0.019,*,Total-Phospholipids in Lipoprotein Particles
S-HDL-PL,0.67 [0.57-0.78],0.029,*,Phospholipids in Small HDL
S-HDL-FC,0.65 [0.56-0.76],0.009,**,Free Cholesterol in Small HDL
Cholines,0.65 [0.56-0.76],0.005,**,Total-Cholines
PC,0.65 [0.56-0.76],0.006,**,Phosphatidylcholines
Phosphoglyc,0.65 [0.56-0.76],0.004,**,Phosphoglycerides
ApoA1,0.65 [0.55-0.76],0.044,*,Apolipoprotein A1
HDL-P,0.63 [0.54-0.74],0.006,**,Concentration of HDL Particles
Total-P,0.63 [0.53-0.73],0.002,**,Total-Concentration of Lipoprotein Particles
