Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.29 [1.21-1.38],1.846e-08,***,Glycoprotein Acetyls
XL-HDL-PL%,1.25 [1.16-1.36],0.012,*,Phospholipids to Total-Lipids in Very Large HDL percentage
S-HDL-PL%,1.25 [1.17-1.33],2.877e-05,***,Phospholipids to Total-Lipids in Small HDL percentage
Omega-6/Omega-3,1.23 [1.15-1.31],1.416e-04,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
M-LDL-TG%,1.21 [1.13-1.29],0.001,**,Triglycerides to Total-Lipids in Medium LDL percentage
L-LDL-TG%,1.19 [1.11-1.27],0.044,*,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-C%,0.85 [0.80-0.90],0.031,*,Cholesterol to Total-Lipids in Medium LDL percentage
IDL-C%,0.84 [0.79-0.90],0.019,*,Cholesterol to Total-Lipids in IDL percentage
IDL-CE%,0.84 [0.79-0.90],0.027,*,Cholesteryl Esters to Total-Lipids in IDL percentage
ApoB,0.83 [0.77-0.88],0.004,**,Apolipoprotein B
L-LDL-P,0.83 [0.77-0.89],0.012,*,Concentration of Large LDL Particles
Non-HDL-C,0.83 [0.77-0.88],0.002,**,Total-Cholesterol Minus HDL-C
S-LDL-P,0.83 [0.77-0.88],0.009,**,Concentration of Small LDL Particles
L-LDL-CE,0.82 [0.77-0.88],0.002,**,Cholesteryl Esters in Large LDL
ApoB/ApoA1,0.82 [0.77-0.88],0.006,**,Apolipoprotein B to Apolipoprotein A1 ratio
L-LDL-L,0.82 [0.77-0.88],0.001,**,Total-Lipids in Large LDL
L-LDL-C,0.82 [0.77-0.88],0.001,**,Cholesterol in Large LDL
LDL-P,0.82 [0.77-0.88],0.003,**,Concentration of LDL Particles
M-LDL-P,0.82 [0.77-0.88],0.003,**,Concentration of Medium LDL Particles
LDL-CE,0.82 [0.76-0.87],2.408e-04,***,Cholesteryl Esters in LDL
LDL-L,0.81 [0.76-0.87],1.154e-04,***,Total-Lipids in LDL
L-LDL-FC,0.81 [0.76-0.87],5.105e-04,***,Free Cholesterol in Large LDL
LDL-C,0.81 [0.76-0.87],8.594e-05,***,LDL Cholesterol
L-LDL-PL,0.81 [0.76-0.87],2.204e-04,***,Phospholipids in Large LDL
DHA,0.81 [0.75-0.87],0.004,**,Docosahexaenoic Acid
Clinical LDL-C,0.81 [0.76-0.86],1.407e-05,***,Clinical LDL Cholesterol
LDL-FC,0.80 [0.75-0.86],4.089e-05,***,Free Cholesterol in LDL
M-LDL-CE,0.80 [0.75-0.86],4.642e-05,***,Cholesteryl Esters in Medium LDL
S-LDL-CE,0.80 [0.75-0.86],7.360e-05,***,Cholesteryl Esters in Small LDL
LDL-PL,0.80 [0.75-0.86],1.679e-05,***,Phospholipids in LDL
M-LDL-L,0.80 [0.75-0.86],1.629e-05,***,Total-Lipids in Medium LDL
Omega-3%,0.80 [0.75-0.86],2.095e-05,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
M-LDL-C,0.80 [0.75-0.85],9.220e-06,***,Cholesterol in Medium LDL
XL-HDL-C%,0.80 [0.74-0.86],1.500e-04,***,Cholesterol to Total-Lipids in Very Large HDL percentage
S-LDL-L,0.80 [0.74-0.85],8.905e-06,***,Total-Lipids in Small LDL
M-LDL-PL,0.80 [0.74-0.85],7.523e-06,***,Phospholipids in Medium LDL
Omega-3,0.80 [0.74-0.85],7.395e-05,***,Omega-3 Fatty Acids
S-LDL-C,0.80 [0.74-0.85],6.510e-06,***,Cholesterol in Small LDL
M-LDL-FC,0.79 [0.74-0.85],3.292e-06,***,Free Cholesterol in Medium LDL
S-LDL-PL,0.79 [0.74-0.85],2.516e-06,***,Phospholipids in Small LDL
S-LDL-FC,0.79 [0.74-0.84],9.550e-07,***,Free Cholesterol in Small LDL
Albumin,0.77 [0.72-0.82],8.708e-12,***,Albumin
