Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
HDL-FC,1.11 [1.02-1.20],1.000,,Free Cholesterol in HDL
SFA,1.04 [0.96-1.14],1.000,,Saturated Fatty Acids
Total-FA,1.03 [0.94-1.12],1.000,,Total-Fatty Acids
M-LDL-TG%,1.03 [0.95-1.11],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
PUFA,1.00 [0.92-1.09],1.000,,Polyunsaturated Fatty Acids
Gly,0.99 [0.92-1.06],1.000,,Glycine
M-LDL-FC%,0.96 [0.88-1.05],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-HDL-TG%,0.95 [0.88-1.03],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
Ala,0.95 [0.88-1.03],1.000,,Alanine
Gln,0.95 [0.87-1.02],1.000,,Glutamine
