Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-PL%,1.17 [1.10-1.25],0.059,,Phospholipids to Total-Lipids in IDL percentage
Gly,1.04 [0.98-1.12],1.000,,Glycine
Phe,1.04 [0.98-1.11],1.000,,Phenylalanine
Ala,1.01 [0.95-1.08],1.000,,Alanine
Gln,1.01 [0.95-1.07],1.000,,Glutamine
IDL-CE%,0.87 [0.82-0.92],0.135,,Cholesteryl Esters to Total-Lipids in IDL percentage
S-HDL-C,0.86 [0.80-0.91],0.305,,Cholesterol in Small HDL
S-HDL-P,0.86 [0.80-0.91],0.280,,Concentration of Small HDL Particles
S-HDL-CE,0.85 [0.80-0.91],0.168,,Cholesteryl Esters in Small HDL
Albumin,0.83 [0.78-0.88],1.263e-04,***,Albumin
