Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.30 [1.11-1.51],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Glu,1.29 [1.09-1.51],1.000,,Glucose
Citrate,1.14 [0.97-1.33],1.000,,Citrate
Lactate,1.04 [0.88-1.22],1.000,,Lactate
Pyruvate,1.03 [0.87-1.21],1.000,,Pyruvate
M-HDL-TG%,0.98 [0.82-1.16],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
M-LDL-CE%,0.98 [0.83-1.15],1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Gln,0.92 [0.78-1.08],1.000,,Glutamine
M-LDL-FC%,0.85 [0.72-0.99],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-C%,0.84 [0.73-0.97],1.000,,Cholesterol to Total-Lipids in Medium LDL percentage
