Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-FC%,1.08 [1.01-1.15],1.000,,Free Cholesterol to Total-Lipids in Large LDL percentage
L-HDL-CE%,1.07 [0.98-1.16],1.000,,Cholesteryl Esters to Total-Lipids in Large HDL percentage
M-LDL-FC%,1.06 [0.99-1.13],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-HDL-C%,1.04 [0.96-1.13],1.000,,Cholesterol to Total-Lipids in Large HDL percentage
L-LDL-C%,1.01 [0.95-1.08],1.000,,Cholesterol to Total-Lipids in Large LDL percentage
M-LDL-TG%,0.95 [0.90-1.01],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Non-HDL-C,0.93 [0.87-0.98],1.000,,Total-Cholesterol Minus HDL-C
Ile,0.86 [0.81-0.92],0.360,,Isoleucine
Omega-3,0.83 [0.78-0.89],0.005,**,Omega-3 Fatty Acids
DHA,0.83 [0.78-0.89],0.021,*,Docosahexaenoic Acid
