Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-LDL-TG%,1.35 [1.20-1.51],0.047,*,Triglycerides to Total-Lipids in Small LDL percentage
L-HDL-PL%,1.33 [1.18-1.50],0.744,,Phospholipids to Total-Lipids in Large HDL percentage
L-LDL-TG%,1.32 [1.18-1.49],0.441,,Triglycerides to Total-Lipids in Large LDL percentage
S-HDL-TG,1.31 [1.17-1.46],0.363,,Triglycerides in Small HDL
M-HDL-TG,1.30 [1.17-1.44],0.283,,Triglycerides in Medium HDL
S-LDL-FC%,0.76 [0.69-0.84],0.009,**,Free Cholesterol to Total-Lipids in Small LDL percentage
L-HDL-CE%,0.75 [0.67-0.84],0.034,*,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-HDL-C%,0.75 [0.67-0.84],0.059,,Cholesterol to Total-Lipids in Large HDL percentage
S-HDL-C%,0.75 [0.67-0.84],0.067,,Cholesterol to Total-Lipids in Small HDL percentage
M-LDL-FC%,0.73 [0.66-0.82],0.005,**,Free Cholesterol to Total-Lipids in Medium LDL percentage
