Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.20 [1.07-1.34],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Total-FA,1.10 [0.97-1.23],1.000,,Total-Fatty Acids
SFA,1.08 [0.96-1.21],1.000,,Saturated Fatty Acids
PUFA,1.03 [0.92-1.16],1.000,,Polyunsaturated Fatty Acids
Creatinine,1.03 [0.90-1.18],1.000,,Creatinine
VLDL-C,0.95 [0.85-1.07],1.000,,VLDL Cholesterol
Total-CE,0.95 [0.84-1.06],1.000,,Total-Esterified Cholesterol
VLDL-CE,0.93 [0.83-1.05],1.000,,Cholesteryl Esters in VLDL
LDL-CE,0.93 [0.83-1.04],1.000,,Cholesteryl Esters in LDL
M-LDL-FC%,0.84 [0.75-0.94],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
