Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.19 [1.16-1.22],2.042e-32,***,Glycoprotein Acetyls
M-VLDL-TG%,1.17 [1.14-1.20],2.629e-25,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XL-VLDL-TG%,1.16 [1.13-1.20],7.827e-20,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-VLDL-TG%,1.16 [1.13-1.19],1.184e-23,***,Triglycerides to Total-Lipids in Small VLDL percentage
XS-VLDL-TG%,1.15 [1.12-1.18],1.772e-21,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-HDL-PL%,1.14 [1.11-1.17],1.429e-16,***,Phospholipids to Total-Lipids in Large HDL percentage
L-VLDL-TG%,1.13 [1.10-1.15],2.489e-14,***,Triglycerides to Total-Lipids in Large VLDL percentage
IDL-TG%,1.12 [1.09-1.15],5.809e-14,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.12 [1.09-1.15],5.587e-14,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.12 [1.09-1.15],4.255e-14,***,Triglycerides to Total-Lipids in Medium LDL percentage
Lactate,1.11 [1.08-1.13],1.326e-09,***,Lactate
M-HDL-PL,1.10 [1.08-1.13],1.946e-08,***,Phospholipids in Medium HDL
M-HDL-CE,1.10 [1.07-1.13],3.934e-07,***,Cholesteryl Esters in Medium HDL
M-HDL-L,1.10 [1.07-1.13],8.748e-07,***,Total-Lipids in Medium HDL
S-LDL-TG%,1.10 [1.07-1.12],1.441e-07,***,Triglycerides to Total-Lipids in Small LDL percentage
M-HDL-C,1.10 [1.07-1.13],5.959e-06,***,Cholesterol in Medium HDL
MUFA%,1.09 [1.06-1.12],2.467e-05,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-P,1.09 [1.06-1.12],1.173e-05,***,Concentration of Medium HDL Particles
S-HDL-PL%,1.09 [1.06-1.12],1.673e-05,***,Phospholipids to Total-Lipids in Small HDL percentage
