Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.26 [1.06-1.50],1.000,,Triglycerides to Total-Lipids in IDL percentage
IDL-PL%,1.11 [0.94-1.32],1.000,,Phospholipids to Total-Lipids in IDL percentage
TG/PG,1.10 [0.92-1.33],1.000,,Triglycerides to Phosphoglycerides ratio
XXL-VLDL-TG,1.01 [0.85-1.21],1.000,,Triglycerides in Chylomicrons and Extremely Large VLDL
M-LDL-PL%,1.00 [0.85-1.19],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.92 [0.77-1.09],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
VLDL-C,0.82 [0.69-0.98],1.000,,VLDL Cholesterol
Remnant-C,0.78 [0.66-0.92],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.77 [0.65-0.91],1.000,,Total-Cholesterol Minus HDL-C
Total-C,0.75 [0.63-0.89],1.000,,Total-Cholesterol
