Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Total-BCAA,1.12 [0.99-1.26],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,1.09 [0.97-1.23],1.000,,Valine
ApoB/ApoA1,1.04 [0.92-1.17],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
M-LDL-TG%,1.02 [0.90-1.15],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
ApoB,1.02 [0.90-1.14],1.000,,Apolipoprotein B
XL-HDL-FC,0.74 [0.65-0.84],0.768,,Free Cholesterol in Very Large HDL
XL-HDL-PL,0.73 [0.63-0.83],0.752,,Phospholipids in Very Large HDL
XL-HDL-CE,0.72 [0.63-0.83],0.802,,Cholesteryl Esters in Very Large HDL
XL-HDL-C,0.72 [0.63-0.83],0.576,,Cholesterol in Very Large HDL
XL-HDL-L,0.72 [0.63-0.83],0.557,,Total-Lipids in Very Large HDL
