Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-PL%,1.17 [0.97-1.40],1.000,,Phospholipids to Total-Lipids in IDL percentage
M-LDL-TG%,1.08 [0.90-1.29],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
TG/PG,1.06 [0.87-1.29],1.000,,Triglycerides to Phosphoglycerides ratio
IDL-FC%,1.02 [0.85-1.21],1.000,,Free Cholesterol to Total-Lipids in IDL percentage
XS-VLDL-TG,1.01 [0.84-1.22],1.000,,Triglycerides in Very Small VLDL
VLDL-C,0.98 [0.81-1.18],1.000,,VLDL Cholesterol
M-LDL-FC%,0.98 [0.81-1.17],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Remnant-C,0.96 [0.80-1.15],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.95 [0.80-1.14],1.000,,Total-Cholesterol Minus HDL-C
Total-C,0.93 [0.77-1.12],1.000,,Total-Cholesterol
