Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Gly,1.24 [1.06-1.46],1.000,,Glycine
His,1.11 [0.95-1.29],1.000,,Histidine
M-LDL-TG%,1.09 [0.94-1.27],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Tyr,1.09 [0.93-1.27],1.000,,Tyrosine
Phe,1.03 [0.88-1.20],1.000,,Phenylalanine
Omega-6/Omega-3,0.99 [0.84-1.16],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Total-CE,0.91 [0.78-1.06],1.000,,Total-Esterified Cholesterol
DHA%,0.91 [0.77-1.07],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
M-LDL-FC%,0.86 [0.74-1.00],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA/MUFA,0.79 [0.67-0.93],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
