Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.26 [1.09-1.47],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
L-HDL-PL%,1.06 [0.90-1.25],1.000,,Phospholipids to Total-Lipids in Large HDL percentage
M-LDL-PL%,1.05 [0.91-1.23],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
L-VLDL-C%,1.05 [0.90-1.23],1.000,,Cholesterol to Total-Lipids in Large VLDL percentage
L-LDL-PL%,1.00 [0.86-1.17],1.000,,Phospholipids to Total-Lipids in Large LDL percentage
ApoA1,0.83 [0.71-0.98],1.000,,Apolipoprotein A1
ApoB,0.75 [0.64-0.87],1.000,,Apolipoprotein B
Clinical LDL-C,0.73 [0.63-0.84],1.000,,Clinical LDL Cholesterol
PUFA,0.70 [0.60-0.81],0.939,,Polyunsaturated Fatty Acids
Leu,0.64 [0.53-0.77],0.511,,Leucine
