Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-PL%,1.12 [0.94-1.35],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
L-VLDL-PL%,1.12 [0.95-1.32],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
L-VLDL-FC%,1.11 [0.95-1.30],1.000,,Free Cholesterol to Total-Lipids in Large VLDL percentage
M-HDL-TG%,1.06 [0.90-1.26],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
M-LDL-PL%,1.01 [0.86-1.19],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
LDL-FC,0.97 [0.82-1.15],1.000,,Free Cholesterol in LDL
Total-FC,0.97 [0.81-1.15],1.000,,Total-Free Cholesterol
Glu,0.96 [0.82-1.14],1.000,,Glucose
M-LDL-FC%,0.96 [0.80-1.15],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-FC,0.82 [0.68-0.98],1.000,,Free Cholesterol in HDL
