Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-PL%,1.39 [1.28-1.50],3.449e-11,***,Phospholipids to Total-Lipids in IDL percentage
IDL-TG%,1.38 [1.28-1.49],2.376e-11,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-PL%,1.36 [1.26-1.48],1.703e-09,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.36 [1.26-1.47],1.970e-10,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.34 [1.24-1.44],1.571e-09,***,Triglycerides to Total-Lipids in Medium LDL percentage
Creatinine,1.32 [1.22-1.43],1.496e-06,***,Creatinine
GlycA,1.32 [1.22-1.43],1.251e-06,***,Glycoprotein Acetyls
MUFA%,1.30 [1.20-1.41],1.452e-04,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-TG%,1.29 [1.19-1.40],5.811e-04,***,Triglycerides to Total-Lipids in Small HDL percentage
XS-VLDL-TG%,1.29 [1.19-1.40],1.734e-04,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.28 [1.19-1.39],2.501e-05,***,Triglycerides to Total-Lipids in Small LDL percentage
M-LDL-FC%,0.82 [0.76-0.88],0.028,*,Free Cholesterol to Total-Lipids in Medium LDL percentage
Total-C,0.81 [0.75-0.88],0.042,*,Total-Cholesterol
LDL-FC,0.81 [0.75-0.87],0.020,*,Free Cholesterol in LDL
S-HDL-CE,0.80 [0.74-0.87],0.013,*,Cholesteryl Esters in Small HDL
Total-CE,0.80 [0.74-0.87],0.009,**,Total-Esterified Cholesterol
M-LDL-C%,0.80 [0.75-0.86],9.768e-05,***,Cholesterol to Total-Lipids in Medium LDL percentage
M-HDL-FC%,0.80 [0.74-0.87],0.022,*,Free Cholesterol to Total-Lipids in Medium HDL percentage
Unsaturation,0.80 [0.74-0.87],0.018,*,Degree of Unsaturation
L-LDL-FC,0.80 [0.74-0.87],0.008,**,Free Cholesterol in Large LDL
Total-P,0.79 [0.73-0.86],0.019,*,Total-Concentration of Lipoprotein Particles
S-LDL-C%,0.79 [0.74-0.85],3.141e-05,***,Cholesterol to Total-Lipids in Small LDL percentage
S-VLDL-FC%,0.79 [0.74-0.85],3.135e-04,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
IDL-C,0.79 [0.73-0.85],6.237e-04,***,Cholesterol in IDL
Albumin,0.78 [0.73-0.84],1.285e-05,***,Albumin
HDL-CE,0.78 [0.72-0.86],0.038,*,Cholesteryl Esters in HDL
S-VLDL-PL%,0.78 [0.72-0.84],1.228e-04,***,Phospholipids to Total-Lipids in Small VLDL percentage
PUFA/MUFA,0.78 [0.72-0.85],6.096e-04,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
L-LDL-FC%,0.78 [0.72-0.84],1.875e-06,***,Free Cholesterol to Total-Lipids in Large LDL percentage
XS-VLDL-C%,0.78 [0.72-0.84],2.943e-06,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
IDL-CE,0.78 [0.72-0.84],8.661e-05,***,Cholesteryl Esters in IDL
XS-VLDL-CE%,0.77 [0.71-0.82],1.668e-07,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
L-LDL-C%,0.76 [0.71-0.82],5.319e-08,***,Cholesterol to Total-Lipids in Large LDL percentage
IDL-C%,0.73 [0.68-0.78],1.238e-14,***,Cholesterol to Total-Lipids in IDL percentage
IDL-CE%,0.70 [0.65-0.75],9.268e-20,***,Cholesteryl Esters to Total-Lipids in IDL percentage
