Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.68 [1.38-2.04],0.055,,Glycoprotein Acetyls
M-LDL-TG%,1.45 [1.20-1.75],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
SFA%,1.20 [0.98-1.47],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
MUFA,1.15 [0.93-1.41],1.000,,Monounsaturated Fatty Acids
SFA,1.01 [0.82-1.25],1.000,,Saturated Fatty Acids
ApoA1,0.95 [0.76-1.18],1.000,,Apolipoprotein A1
ApoB/ApoA1,0.84 [0.68-1.03],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
M-LDL-FC%,0.82 [0.68-1.00],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Unsaturation,0.62 [0.50-0.76],0.951,,Degree of Unsaturation
Leu,0.54 [0.42-0.70],0.595,,Leucine
