Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.25 [1.22-1.29],2.323e-43,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.25 [1.21-1.29],1.807e-43,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.24 [1.20-1.28],1.485e-42,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.23 [1.19-1.27],6.987e-33,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
MUFA%,1.22 [1.19-1.27],3.339e-29,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-LDL-TG%,1.21 [1.17-1.24],1.213e-29,***,Triglycerides to Total-Lipids in Small LDL percentage
XS-VLDL-PL%,1.20 [1.17-1.24],1.188e-27,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,1.20 [1.16-1.23],6.270e-24,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.19 [1.15-1.23],8.155e-22,***,Triglycerides to Total-Lipids in Medium VLDL percentage
GlycA,1.19 [1.15-1.22],1.112e-21,***,Glycoprotein Acetyls
S-HDL-TG%,1.15 [1.12-1.19],3.319e-13,***,Triglycerides to Total-Lipids in Small HDL percentage
M-HDL-PL%,1.15 [1.11-1.19],1.904e-12,***,Phospholipids to Total-Lipids in Medium HDL percentage
L-HDL-PL%,1.14 [1.10-1.18],8.586e-11,***,Phospholipids to Total-Lipids in Large HDL percentage
XL-VLDL-TG%,1.14 [1.10-1.17],1.622e-08,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
TG/PG,1.13 [1.10-1.17],8.895e-09,***,Triglycerides to Phosphoglycerides ratio
L-HDL-TG%,1.13 [1.09-1.16],3.126e-08,***,Triglycerides to Total-Lipids in Large HDL percentage
IDL-PL%,1.13 [1.09-1.16],4.390e-10,***,Phospholipids to Total-Lipids in IDL percentage
M-HDL-TG%,1.12 [1.09-1.16],6.610e-08,***,Triglycerides to Total-Lipids in Medium HDL percentage
XL-HDL-TG%,1.12 [1.09-1.16],1.633e-07,***,Triglycerides to Total-Lipids in Very Large HDL percentage
S-HDL-TG,1.11 [1.08-1.15],1.143e-06,***,Triglycerides in Small HDL
XS-VLDL-TG,1.10 [1.07-1.13],1.270e-05,***,Triglycerides in Very Small VLDL
HDL-TG,1.09 [1.06-1.13],3.557e-04,***,Triglycerides in HDL
XXL-VLDL-PL,1.09 [1.06-1.13],0.002,**,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,1.09 [1.06-1.12],0.003,**,Concentration of Chylomicrons and Extremely Large VLDL Particles
S-VLDL-TG,1.09 [1.06-1.12],0.004,**,Triglycerides in Small VLDL
M-HDL-TG,1.09 [1.06-1.12],0.002,**,Triglycerides in Medium HDL
S-LDL-TG,1.09 [1.06-1.12],0.003,**,Triglycerides in Small LDL
M-LDL-TG,1.09 [1.06-1.12],0.006,**,Triglycerides in Medium LDL
XXL-VLDL-L,1.09 [1.05-1.12],0.026,*,Total-Lipids in Chylomicrons and Extremely Large VLDL
IDL-TG,1.09 [1.05-1.12],0.010,**,Triglycerides in IDL
