Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Clinical LDL-C,1.12 [1.04-1.20],1.000,,Clinical LDL Cholesterol
ApoB,1.09 [1.02-1.18],1.000,,Apolipoprotein B
ApoB/ApoA1,1.09 [1.01-1.17],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
M-LDL-FC%,1.08 [1.00-1.17],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-C,1.01 [0.93-1.10],1.000,,HDL Cholesterol
MUFA,1.00 [0.92-1.08],1.000,,Monounsaturated Fatty Acids
SFA,1.00 [0.92-1.07],1.000,,Saturated Fatty Acids
Lactate,0.97 [0.90-1.05],1.000,,Lactate
Albumin,0.94 [0.87-1.01],1.000,,Albumin
M-LDL-TG%,0.88 [0.81-0.95],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
