Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-PL%,1.23 [1.02-1.47],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Gln,1.19 [1.00-1.42],1.000,,Glutamine
Gly,1.19 [0.99-1.43],1.000,,Glycine
Ala,1.02 [0.85-1.21],1.000,,Alanine
His,1.01 [0.85-1.21],1.000,,Histidine
M-LDL-FC%,0.93 [0.78-1.10],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-C,0.80 [0.65-0.98],1.000,,HDL Cholesterol
Non-HDL-C,0.73 [0.62-0.87],1.000,,Total-Cholesterol Minus HDL-C
LDL-C,0.73 [0.62-0.87],1.000,,LDL Cholesterol
Clinical LDL-C,0.73 [0.61-0.86],1.000,,Clinical LDL Cholesterol
