Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
ApoB/ApoA1,1.09 [0.95-1.24],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Val,1.03 [0.90-1.18],1.000,,Valine
Leu,1.03 [0.90-1.17],1.000,,Leucine
Total-BCAA,1.03 [0.90-1.17],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
M-LDL-TG%,1.02 [0.89-1.16],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.97 [0.84-1.11],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Unsaturation,0.94 [0.82-1.08],1.000,,Degree of Unsaturation
LA%,0.94 [0.82-1.08],1.000,,Linoleic Acid to Total-Fatty Acids percentage
PUFA%,0.92 [0.80-1.06],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-6%,0.92 [0.80-1.05],1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
