Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.10 [0.99-1.22],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
MUFA%,1.10 [0.97-1.23],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
DHA%,1.05 [0.93-1.17],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
ApoB/ApoA1,1.02 [0.92-1.14],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
VLDL-C,1.00 [0.90-1.12],1.000,,VLDL Cholesterol
Non-HDL-C,0.96 [0.86-1.07],1.000,,Total-Cholesterol Minus HDL-C
Remnant-C,0.94 [0.85-1.05],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-C,0.94 [0.84-1.05],1.000,,Total-Cholesterol
M-LDL-FC%,0.94 [0.84-1.05],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-CE,0.91 [0.80-1.03],1.000,,Cholesteryl Esters in HDL
