Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.57 [1.31-1.88],0.152,,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.55 [1.29-1.86],0.433,,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.49 [1.26-1.77],0.709,,Triglycerides to Total-Lipids in Medium LDL percentage
TG/PG,1.12 [0.92-1.38],1.000,,Triglycerides to Phosphoglycerides ratio
XXL-VLDL-CE,1.02 [0.84-1.25],1.000,,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
VLDL-C,0.82 [0.68-0.99],1.000,,VLDL Cholesterol
M-LDL-FC%,0.80 [0.66-0.96],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Total-C,0.71 [0.59-0.85],1.000,,Total-Cholesterol
IDL-C%,0.67 [0.57-0.79],0.302,,Cholesterol to Total-Lipids in IDL percentage
IDL-CE%,0.65 [0.55-0.76],0.054,,Cholesteryl Esters to Total-Lipids in IDL percentage
