Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.21 [1.05-1.40],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-HDL-PL%,1.20 [1.03-1.40],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
M-HDL-TG%,1.17 [1.00-1.37],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
Gln,1.06 [0.91-1.23],1.000,,Glutamine
M-LDL-CE%,1.02 [0.88-1.19],1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
VLDL-C,0.96 [0.82-1.11],1.000,,VLDL Cholesterol
HDL-CE,0.89 [0.75-1.06],1.000,,Cholesteryl Esters in HDL
LDL-CE,0.86 [0.74-1.00],1.000,,Cholesteryl Esters in LDL
Total-C,0.85 [0.73-0.99],1.000,,Total-Cholesterol
M-LDL-FC%,0.83 [0.72-0.96],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
