Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,2.02 [1.79-2.27],2.889e-25,***,Creatinine
IDL-TG%,1.40 [1.23-1.60],0.171,,Triglycerides to Total-Lipids in IDL percentage
GlycA,1.40 [1.21-1.61],0.621,,Glycoprotein Acetyls
L-LDL-TG%,1.39 [1.22-1.59],0.219,,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.39 [1.22-1.58],0.117,,Triglycerides to Total-Lipids in Medium LDL percentage
Remnant-C,0.91 [0.79-1.04],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.89 [0.77-1.02],1.000,,Total-Cholesterol Minus HDL-C
M-LDL-FC%,0.80 [0.70-0.91],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
XS-VLDL-C%,0.73 [0.64-0.82],0.146,,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,0.73 [0.64-0.82],0.117,,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
