Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Gln,1.29 [1.05-1.57],1.000,,Glutamine
ApoB,1.13 [0.93-1.37],1.000,,Apolipoprotein B
Clinical LDL-C,1.11 [0.91-1.35],1.000,,Clinical LDL Cholesterol
ApoB/ApoA1,1.11 [0.91-1.35],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
M-VLDL-C%,1.09 [0.89-1.35],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
His,1.00 [0.82-1.21],1.000,,Histidine
Ile,0.97 [0.80-1.19],1.000,,Isoleucine
M-LDL-FC%,0.94 [0.77-1.15],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Tyr,0.85 [0.69-1.05],1.000,,Tyrosine
Phe,0.79 [0.64-0.98],1.000,,Phenylalanine
